Electricity.Timestep,Time,Sum [kWh],True Sum [kWh],True Sum [Wh]
320400,44053.5,0.060401828,0.060401828,60.401828
320460,44053.54167,0.138169615,0.138169615,138.169615
320520,44053.58333,0.08882299,0.08882299,88.82299
320580,44053.625,0.063566534,0.063566534,63.566534
320640,44053.66667,0.072409312,0.072409312,72.409312
320700,44053.70833,0.678524659,0.678524659,678.524659
320760,44053.75,2.479746192,0.9,900
320820,44053.79167,1.686785094,0.9,900
320880,44053.83333,1.34520812,0.9,900
320940,44053.875,0.578472476,0.9,900
321000,44053.91667,0.053008287,0.9,900
321060,44053.95833,0.047114661,0.9,900
321120,44054,0.047104013,0.9,900
321180,44054.04167,0.039392933,0.9,900
321240,44054.08333,0.043224805,0.9,900
321300,44054.125,0.047426747,0.9,900
321360,44054.16667,0.046282872,0.9,900
321420,44054.20833,0.043741386,0.9,900
321480,44054.25,0.436791909,0.436791909,436.791909
321540,44054.29167,0.683527212,0.683527212,683.527212
321600,44054.33333,0.292979906,0.292979906,292.979906
321660,44054.375,0.163228714,0.163228714,163.228714
321720,44054.41667,0.09569743,0.09569743,95.69743
321780,44054.45833,0.085137099,0.085137099,85.137099
321840,44054.5,0.084460021,0.084460021,84.460021
321900,44054.54167,0.084657033,0.084657033,84.657033
321960,44054.58333,0.107615024,0.107615024,107.615024
322020,44054.625,0.148067423,0.148067423,148.067423
322080,44054.66667,0.099772673,0.099772673,99.772673
322140,44054.70833,0.559993167,0.559993167,559.993167
322200,44054.75,2.146442934,0.9,900
322260,44054.79167,0.844203346,0.9,900
322320,44054.83333,0.186963155,0.9,900
322380,44054.875,0.154306602,0.9,900
322440,44054.91667,0.165857097,0.9,900
322500,44054.95833,0.058895408,0.9,900
322560,44055,0.043293073,0.9,900
322620,44055.04167,0.044561447,0.9,900
322680,44055.08333,0.040440906,0.9,900
322740,44055.125,0.049944541,0.9,900
322800,44055.16667,0.044128355,0.9,900
322860,44055.20833,0.046897406,0.9,900
322920,44055.25,1.111544406,1.111544406,1111.544406
322980,44055.29167,0.986482343,0.986482343,986.482343
323040,44055.33333,0.075715727,0.075715727,75.715727
323100,44055.375,0.097463244,0.097463244,97.463244
323160,44055.41667,0.080554914,0.080554914,80.554914
323220,44055.45833,0.081568569,0.081568569,81.568569
323280,44055.5,0.043644972,0.043644972,43.644972
323340,44055.54167,0.054161741,0.054161741,54.161741
323400,44055.58333,0.130412059,0.130412059,130.412059
323460,44055.625,0.058920307,0.058920307,58.920307
323520,44055.66667,0.356556093,0.356556093,356.556093
323580,44055.70833,1.818674363,1.818674363,1818.674363
323640,44055.75,1.034194465,0.9,900
323700,44055.79167,1.56412823,0.9,900
323760,44055.83333,0.171635025,0.9,900
323820,44055.875,1.05747629,0.9,900
323880,44055.91667,0.099078762,0.9,900
323940,44055.95833,0.041916687,0.9,900
324000,44056,0.043086568,0.9,900
324060,44056.04167,0.044442851,0.9,900
324120,44056.08333,0.041810862,0.9,900
324180,44056.125,0.046433457,0.9,900
324240,44056.16667,0.045922294,0.9,900
324300,44056.20833,0.045032094,0.9,900
324360,44056.25,0.644774208,0.644774208,644.774208
324420,44056.29167,0.398147246,0.398147246,398.147246
324480,44056.33333,0.380642773,0.380642773,380.642773
324540,44056.375,0.084697581,0.084697581,84.697581
324600,44056.41667,0.172809393,0.172809393,172.809393
324660,44056.45833,0.099317651,0.099317651,99.317651
324720,44056.5,0.050405878,0.050405878,50.405878
324780,44056.54167,0.043524428,0.043524428,43.524428
324840,44056.58333,0.129570812,0.129570812,129.570812
324900,44056.625,0.086463904,0.086463904,86.463904
324960,44056.66667,0.081721729,0.081721729,81.721729
325020,44056.70833,0.092787134,0.092787134,92.787134
325080,44056.75,0.746447151,0.9,900
325140,44056.79167,2.304573095,0.9,900
325200,44056.83333,0.480171426,0.9,900
325260,44056.875,0.507123811,0.9,900
325320,44056.91667,0.121963512,0.9,900
325380,44056.95833,0.056842556,0.9,900
325440,44057,0.04191208,0.9,900
325500,44057.04167,0.044487816,0.9,900
325560,44057.08333,0.044642701,0.9,900
325620,44057.125,0.046387229,0.9,900
325680,44057.16667,0.043703863,0.9,900
325740,44057.20833,0.044646368,0.9,900
325800,44057.25,0.770869809,0.770869809,770.869809
325860,44057.29167,0.637465368,0.637465368,637.465368
325920,44057.33333,0.081944554,0.081944554,81.944554
325980,44057.375,0.166561369,0.166561369,166.561369
326040,44057.41667,0.112194747,0.112194747,112.194747
326100,44057.45833,0.15330416,0.15330416,153.30416
326160,44057.5,0.07073489,0.07073489,70.73489
326220,44057.54167,0.078023372,0.078023372,78.023372
326280,44057.58333,0.070139387,0.070139387,70.139387
326340,44057.625,0.182128933,0.182128933,182.128933
326400,44057.66667,0.143402062,0.143402062,143.402062
326460,44057.70833,0.0619038,0.0619038,61.9038
326520,44057.75,0.240982079,0.9,900
326580,44057.79167,2.183775246,0.9,900
326640,44057.83333,0.840528074,0.9,900
326700,44057.875,1.413648671,0.9,900
326760,44057.91667,0.119030817,0.9,900
326820,44057.95833,0.062372818,0.9,900
326880,44058,0.043212798,0.9,900
326940,44058.04167,0.044421833,0.9,900
327000,44058.08333,0.040594522,0.9,900
327060,44058.125,0.045304985,0.9,900
327120,44058.16667,0.044427416,0.9,900
327180,44058.20833,0.043485749,0.9,900
327240,44058.25,0.041779918,0.041779918,41.779918
327300,44058.29167,0.508951213,0.508951213,508.951213
327360,44058.33333,0.489494625,0.489494625,489.494625
327420,44058.375,0.153499971,0.153499971,153.499971
327480,44058.41667,1.003335381,1.003335381,1003.335381
327540,44058.45833,2.441635398,2.441635398,2441.635398
327600,44058.5,1.261382912,1.261382912,1261.382912
327660,44058.54167,1.424604828,1.424604828,1424.604828
327720,44058.58333,1.359377215,1.359377215,1359.377215
327780,44058.625,1.405363925,1.405363925,1405.363925
327840,44058.66667,0.07732253,0.07732253,77.32253
327900,44058.70833,0.096767957,0.096767957,96.767957
327960,44058.75,0.760723773,0.9,900
328020,44058.79167,0.879243482,0.9,900
328080,44058.83333,0.111512672,0.9,900
328140,44058.875,2.55992022,0.9,900
328200,44058.91667,0.124994714,0.9,900
328260,44058.95833,0.0455767,0.9,900
328320,44059,0.043453949,0.9,900
328380,44059.04167,0.047295758,0.9,900
328440,44059.08333,0.043262515,0.9,900
328500,44059.125,0.041881345,0.9,900
328560,44059.16667,0.044564219,0.9,900
328620,44059.20833,0.043514496,0.9,900
328680,44059.25,0.04314641,0.04314641,43.14641
328740,44059.29167,0.911280897,0.911280897,911.280897
328800,44059.33333,0.926873332,0.926873332,926.873332
328860,44059.375,0.1741895,0.1741895,174.1895
328920,44059.41667,0.781134041,0.781134041,781.134041
328980,44059.45833,1.128448984,1.128448984,1128.448984
329040,44059.5,0.617516653,0.617516653,617.516653
329100,44059.54167,0.240979919,0.240979919,240.979919
329160,44059.58333,0.15162993,0.15162993,151.62993
329220,44059.625,0.224383501,0.224383501,224.383501
329280,44059.66667,0.147984732,0.147984732,147.984732
329340,44059.70833,1.940620539,1.940620539,1940.620539
329400,44059.75,1.32255445,0.9,900
329460,44059.79167,0.885718878,0.9,900
329520,44059.83333,0.164718421,0.9,900
329580,44059.875,0.779174323,0.9,900
329640,44059.91667,0.274549522,0.9,900
329700,44059.95833,0.109575961,0.9,900
329760,44060,0.041933352,0.9,900
329820,44060.04167,0.041953804,0.9,900
329880,44060.08333,0.041541258,0.9,900
329940,44060.125,0.045352998,0.9,900
330000,44060.16667,0.043064089,0.9,900
330060,44060.20833,0.044677785,0.9,900
330120,44060.25,0.976511245,0.976511245,976.511245
330180,44060.29167,0.817402515,0.817402515,817.402515
330240,44060.33333,0.262753103,0.262753103,262.753103
330300,44060.375,0.119349699,0.119349699,119.349699
330360,44060.41667,0.058156567,0.058156567,58.156567
330420,44060.45833,0.05970369,0.05970369,59.70369
330480,44060.5,0.072611976,0.072611976,72.611976
330540,44060.54167,0.070174526,0.070174526,70.174526
330600,44060.58333,0.051433489,0.051433489,51.433489
330660,44060.625,0.065719271,0.065719271,65.719271
330720,44060.66667,0.156230728,0.156230728,156.230728
330780,44060.70833,0.214572786,0.214572786,214.572786
330840,44060.75,2.105787581,0.9,900
330900,44060.79167,1.67101604,0.9,900
330960,44060.83333,1.698161157,0.9,900
331020,44060.875,0.756331603,0.9,900
331080,44060.91667,0.058241338,0.9,900
331140,44060.95833,0.043369505,0.9,900
331200,44061,0.041990447,0.9,900
331260,44061.04167,0.044340319,0.9,900
331320,44061.08333,0.044392721,0.9,900
331380,44061.125,0.044029349,0.9,900
331440,44061.16667,0.038244561,0.9,900
331500,44061.20833,0.045864258,0.9,900
331560,44061.25,0.560967776,0.560967776,560.967776
331620,44061.29167,0.62669571,0.62669571,626.69571
331680,44061.33333,0.679515932,0.679515932,679.515932
331740,44061.375,0.183295022,0.183295022,183.295022
331800,44061.41667,0.18112401,0.18112401,181.12401
331860,44061.45833,0.089027484,0.089027484,89.027484
331920,44061.5,0.057761979,0.057761979,57.761979
331980,44061.54167,0.047705981,0.047705981,47.705981
332040,44061.58333,0.047119413,0.047119413,47.119413
332100,44061.625,0.083179457,0.083179457,83.179457
332160,44061.66667,0.085009121,0.085009121,85.009121
332220,44061.70833,0.103427492,0.103427492,103.427492
332280,44061.75,1.045411017,0.9,900
332340,44061.79167,1.814036558,0.9,900
332400,44061.83333,0.349849403,0.9,900
332460,44061.875,0.688965479,0.9,900
332520,44061.91667,0.132664125,0.9,900
332580,44061.95833,0.053510524,0.9,900
332640,44062,0.043267184,0.9,900
332700,44062.04167,0.043184846,0.9,900
332760,44062.08333,0.043172523,0.9,900
332820,44062.125,0.045099461,0.9,900
332880,44062.16667,0.046088541,0.9,900
332940,44062.20833,0.043743516,0.9,900
333000,44062.25,0.826272753,0.826272753,826.272753
333060,44062.29167,0.845911084,0.845911084,845.911084
333120,44062.33333,0.246735191,0.246735191,246.735191
333180,44062.375,0.609788822,0.609788822,609.788822
333240,44062.41667,0.083459662,0.083459662,83.459662
333300,44062.45833,0.073650585,0.073650585,73.650585
333360,44062.5,0.05757287,0.05757287,57.57287
333420,44062.54167,0.057786979,0.057786979,57.786979
333480,44062.58333,0.047209228,0.047209228,47.209228
333540,44062.625,0.055787012,0.055787012,55.787012
333600,44062.66667,0.152999169,0.152999169,152.999169
333660,44062.70833,0.104398595,0.104398595,104.398595
333720,44062.75,0.06901212,0.9,900
333780,44062.79167,0.770219927,0.9,900
333840,44062.83333,1.371460396,0.9,900
333900,44062.875,0.549758064,0.9,900
333960,44062.91667,0.08152023,0.9,900
334020,44062.95833,0.071498632,0.9,900
334080,44063,0.041965246,0.9,900
334140,44063.04167,0.043193454,0.9,900
334200,44063.08333,0.041802194,0.9,900
334260,44063.125,0.043607566,0.9,900
334320,44063.16667,0.046947007,0.9,900
334380,44063.20833,0.043558838,0.9,900
334440,44063.25,0.680177912,0.680177912,680.177912
334500,44063.29167,0.693232887,0.693232887,693.232887
334560,44063.33333,0.652383672,0.652383672,652.383672
334620,44063.375,0.156734332,0.156734332,156.734332
334680,44063.41667,0.085009039,0.085009039,85.009039
334740,44063.45833,0.065960994,0.065960994,65.960994
334800,44063.5,0.095125436,0.095125436,95.125436
334860,44063.54167,0.089340852,0.089340852,89.340852
334920,44063.58333,0.157093169,0.157093169,157.093169
334980,44063.625,0.087037846,0.087037846,87.037846
335040,44063.66667,0.305228222,0.305228222,305.228222
335100,44063.70833,1.430220564,1.430220564,1430.220564
335160,44063.75,1.412554225,0.9,900
335220,44063.79167,1.104078406,0.9,900
335280,44063.83333,1.37583941,0.9,900
335340,44063.875,0.68040099,0.9,900
335400,44063.91667,0.109891859,0.9,900
335460,44063.95833,0.075091421,0.9,900
335520,44064,0.043269688,0.9,900
335580,44064.04167,0.039319437,0.9,900
335640,44064.08333,0.042079886,0.9,900
335700,44064.125,0.045059468,0.9,900
335760,44064.16667,0.046055893,0.9,900
335820,44064.20833,0.043638301,0.9,900
335880,44064.25,0.552380939,0.552380939,552.380939
335940,44064.29167,0.544658308,0.544658308,544.658308
336000,44064.33333,0.438189546,0.438189546,438.189546
336060,44064.375,0.179620269,0.179620269,179.620269
336120,44064.41667,0.110529583,0.110529583,110.529583
336180,44064.45833,0.173644991,0.173644991,173.644991
336240,44064.5,0.098217756,0.098217756,98.217756
336300,44064.54167,0.070859666,0.070859666,70.859666
336360,44064.58333,0.062313377,0.062313377,62.313377
336420,44064.625,0.043010957,0.043010957,43.010957
336480,44064.66667,0.050499462,0.050499462,50.499462
336540,44064.70833,0.140223087,0.140223087,140.223087
336600,44064.75,1.191845119,0.9,900
336660,44064.79167,1.913949461,0.9,900
336720,44064.83333,0.549079968,0.9,900
336780,44064.875,0.098109625,0.9,900
336840,44064.91667,0.14187684,0.9,900
336900,44064.95833,0.041726297,0.9,900
336960,44065,0.041543621,0.9,900
337020,44065.04167,0.049768644,0.9,900
337080,44065.08333,0.045784742,0.9,900
337140,44065.125,0.044527051,0.9,900
337200,44065.16667,0.042401274,0.9,900
337260,44065.20833,0.043323656,0.9,900
337320,44065.25,0.487221341,0.487221341,487.221341
337380,44065.29167,0.430389907,0.430389907,430.389907
337440,44065.33333,0.619950181,0.619950181,619.950181
337500,44065.375,1.037617412,1.037617412,1037.617412
337560,44065.41667,1.153532411,1.153532411,1153.532411
337620,44065.45833,1.94080415,1.94080415,1940.80415
337680,44065.5,1.17231073,1.17231073,1172.31073
337740,44065.54167,0.973182963,0.973182963,973.182963
337800,44065.58333,0.753213146,0.753213146,753.213146
337860,44065.625,1.187850745,1.187850745,1187.850745
337920,44065.66667,0.404343252,0.404343252,404.343252
337980,44065.70833,0.231410103,0.231410103,231.410103
338040,44065.75,1.49366523,0.9,900
338100,44065.79167,0.675344843,0.9,900
338160,44065.83333,0.251879654,0.9,900
338220,44065.875,0.270185153,0.9,900
338280,44065.91667,0.072730825,0.9,900
338340,44065.95833,0.047461784,0.9,900
338400,44066,0.043161591,0.9,900
338460,44066.04167,0.041979339,0.9,900
338520,44066.08333,0.043096742,0.9,900
338580,44066.125,0.04309065,0.9,900
338640,44066.16667,0.04699834,0.9,900
338700,44066.20833,0.045644868,0.9,900
338760,44066.25,0.416966684,0.416966684,416.966684
338820,44066.29167,0.583326573,0.583326573,583.326573
338880,44066.33333,0.61445872,0.61445872,614.45872
338940,44066.375,0.474926495,0.474926495,474.926495
339000,44066.41667,0.714023783,0.714023783,714.023783
339060,44066.45833,2.486354818,2.486354818,2486.354818
339120,44066.5,1.597535468,1.597535468,1597.535468
339180,44066.54167,0.284907738,0.284907738,284.907738
339240,44066.58333,1.481700337,1.481700337,1481.700337
339300,44066.625,0.597654088,0.597654088,597.654088
339360,44066.66667,0.368827003,0.368827003,368.827003
339420,44066.70833,0.142871449,0.142871449,142.871449
339480,44066.75,0.063567856,0.9,900
339540,44066.79167,0.099636266,0.9,900
339600,44066.83333,0.188248878,0.9,900
339660,44066.875,0.191601615,0.9,900
339720,44066.91667,0.136795175,0.9,900
339780,44066.95833,0.043288379,0.9,900
339840,44067,0.043143872,0.9,900
339900,44067.04167,0.043275122,0.9,900
339960,44067.08333,0.044876813,0.9,900
340020,44067.125,0.045307163,0.9,900
340080,44067.16667,0.044670241,0.9,900
340140,44067.20833,0.044524466,0.9,900
340200,44067.25,0.797235024,0.797235024,797.235024
340260,44067.29167,0.934726321,0.934726321,934.726321
340320,44067.33333,0.058395921,0.058395921,58.395921
340380,44067.375,0.049205273,0.049205273,49.205273
340440,44067.41667,0.043265357,0.043265357,43.265357
340500,44067.45833,0.041722202,0.041722202,41.722202
340560,44067.5,0.043082155,0.043082155,43.082155
340620,44067.54167,0.070551319,0.070551319,70.551319
340680,44067.58333,0.113692749,0.113692749,113.692749
340740,44067.625,0.171794309,0.171794309,171.794309
340800,44067.66667,0.084670162,0.084670162,84.670162
340860,44067.70833,0.561376439,0.561376439,561.376439
340920,44067.75,1.912067049,0.9,900
340980,44067.79167,1.373959641,0.9,900
341040,44067.83333,0.915322375,0.9,900
341100,44067.875,0.518122903,0.9,900
341160,44067.91667,0.059395676,0.9,900
341220,44067.95833,0.043327488,0.9,900
341280,44068,0.043122782,0.9,900
341340,44068.04167,0.043355869,0.9,900
341400,44068.08333,0.043127695,0.9,900
341460,44068.125,0.044451677,0.9,900
341520,44068.16667,0.044451059,0.9,900
341580,44068.20833,0.046045918,0.9,900
341640,44068.25,0.555692458,0.555692458,555.692458
341700,44068.29167,0.1447724,0.1447724,144.7724
341760,44068.33333,0.059729989,0.059729989,59.729989
341820,44068.375,0.044568316,0.044568316,44.568316
341880,44068.41667,0.042917935,0.042917935,42.917935
341940,44068.45833,0.043093272,0.043093272,43.093272
342000,44068.5,0.043006533,0.043006533,43.006533
342060,44068.54167,0.049962649,0.049962649,49.962649
342120,44068.58333,0.155140276,0.155140276,155.140276
342180,44068.625,0.096529833,0.096529833,96.529833
342240,44068.66667,0.093755187,0.093755187,93.755187
342300,44068.70833,0.240519617,0.240519617,240.519617
342360,44068.75,1.555683906,0.9,900
342420,44068.79167,1.329128797,0.9,900
342480,44068.83333,0.099447052,0.9,900
342540,44068.875,0.174457407,0.9,900
342600,44068.91667,0.083249576,0.9,900
342660,44068.95833,0.046700523,0.9,900
342720,44069,0.044325926,0.9,900
342780,44069.04167,0.044456802,0.9,900
342840,44069.08333,0.040581716,0.9,900
